text,stance
"యాక్చువల్గా చంద్రబాబునాయుడు గారు అప్పుడు అమరావతి ఏదో ఊరికే నోటితో క్యాపిటల్ అని చెప్పింది కాదు. అప్పుడు టిడిపి గవర్నమెంట్ పార్లమెంటులో చట్టం చేసి రాజధానిగా ప్రకటించారు. హైకోర్టు కూడా కర్నూల్ లో పెట్టడానికి కుదరదు. ఎందుకంటే హైకోర్టు కూడా అప్పుడు రాష్ట్రపతి నోటిఫికేషన్తో అమరావతి లో పెట్టారు. సో ఇప్పుడు గవర్నమెంటు రాజధాని మార్చాలన్నా హైకోర్టు మార్చాలన్న మళ్లీ పార్లమెంటులో బిల్లు పెట్టాలి రాష్ట్రపతి నోటిఫికేషన్ ఇవ్వాలి, అప్పుడు మాత్రమే వీలవుతుంది. సో చట్ట పరంగా చూసుకుంటే మూడు రాజధానులు అనేది వీలు కాదు. అప్పట్లో సెంట్రల్ గవర్నమెంట్ ఇండియాలో 100 సిటీస్ ను స్మార్ట్ సిటీస్ గా డెవలప్ చేయటానికి ప్లాన్ చేసింది. సో అందులో మన ఏపీ నుంచి వైజాగ్, కాకినాడ, అమరావతి, తిరుపతి ఉన్నాయి. అమరావతి ని స్మార్ట్ సిటీ గా డెవలప్ చేయటానికి సెంట్రల్ గవర్నమెంట్ నిధులు మంజూరు చేసిన కానీ వైసిపి గవర్నమెంట్ ఏ పనులు చేయలేదు అని ఈరోజు పార్లమెంట్ లో చెప్పారు. సో, అమరావతి రాజధాని కాకపోయినా గవర్నమెంట్ డెవలప్ చేయాలి, కానీ చేయట్లేదు. సో మన గవర్నమెంట్ కి అమరావతి ని డెవలప్ చేయటానికి సుముఖంగా ఉన్నట్లు లేదు.",against
నవ్వు ఆపుకుంటున్నావు కద రా stop spreing lies. YCP Liars,favour
నవ్వు ఆపుకుంటున్నావు కద రా yes obviously Broo...Soil Bearing Capacity ledu.... AMARAVATI Labs private limited ani guntur to Vijaywa route lo undi neu akkiki velli chusaa SBC 79% kudaa ledu but vallu Damini marchesi 98% ki istunnaru,neutral
"ఇవే ఒక వైపు వార్తలు చదివి ఇలా బ్రష్టు పట్టిస్తున్నారు రాష్ట్రాన్ని. సెంట్రల్ గర్నమెంట్ వాల్లు చంద్ర బాబు పవర్ లో వునప్పుడే ఒక కమిటీ వేసారు ఇలా అమరావతి రాజధాని గా పనికివచ్చిధా లేదా అని. శివరామ కృష్ణా కమిటీ వాల్లు అమరావతి రాజధాని గా పనికి రాదు అని తేల్చి చెప్పేశారు. అమరావతి కృష్ణ నది తీరం లో ఉంది. ప్రతి సంవత్సరం వర్షా కాలం లో అమరావతి లో కొన్ని ఊరులు మునిగిపోతాయి. ఇంకా soil bearing capacity(SBC) అమరావతి కి చాలా తక్కువ. ఒక అంతస్తు building కట్టడానికి మామూలు నేల మీద 3 అడుగులు తవ్వాలి అయితే అమరావతి కి 9 అడుగులు తవ్వాల్సిన అవసరం ఉంది. ఇంకా ro connectivity కూడా లేదు. ఇంకా మన సౌత్ ఇండియా లో నే best fertile agricultural land 35,000 acres మొత్తం నాశనం చేసి పడేశారు.",favour
#18:10 నేను షాక్ అయ్యా బ్రో 90% జనం మేనిఫెస్టో చూసి వోట్ వేయరు బ్రో ఓన్లీ పార్టీ ని చూసి ఫ్రీ పధకాలను చూసి వోట్ వెసెస్తరు గానీ ఎవరూ అడగరు....,neutral
Casino day s app illegal కాదా..??,neutral
అన్నయ్య ఇన్స్టాలో మెసేజ్ చేస్తే రిప్లై లేదు,neutral
అన్న ఒకవేళ మన దేశనికి 2014లో మోడీ pm కాకుంటే మన దేశం ఎలా ఉండేది 2024 లో అయితే ఎలా ఉంటది అన్న plz జార వీడియో చేయి అన్న,neutral
న్యూట్రల్ అని చెప్పి మా మీద CBN గాడిని రుద్దుతున్నావ్ బ్రో..,neutral
చంద్రబాబు తెచ్చిన అప్పులు దేనికి బ్రో,favour
సర్పయాగం జరిగింది మా ఊరి లోనే....మా ఊరు చొప్పదండి karimnagar జిల్లా... మా ఊరి పాత పేరు సర్పదంది... సర్పయాగం జరిగింది మా ఊరి లోనే.... శివుడు కేశవుడు ఎదురెదురుగా ఉన్న టెంపుల్ మా ఊరి ప్రత్యేకత... జనమేజయుడు అనే రాజు తండ్రి పరీక్షిత్తు... పరీక్షిత్తు ని తక్షక్ అనే పాము కాటేస్తే మరణిస్తాడు.. తన తండ్రి మరణానికి కారణమైన నాగ జాతిని మొత్తం నాశనం చేస్తానని సర్పయాగం ని చేస్తాడు జనమేజయుడు... అప్పుడు శివుని వద్ద కల వాసుకి అనే పాము కూడా సర్పయాగం లో పడి చనిపోవడానికి వస్తుంది... అప్పుడు శివుడు ప్రత్యక్షం అయి సర్పయాగం ని అపుతాడు... స్వయానా శివుడే మా ఊరిలో కాలు మోపిన ప్రదేశం మా చొప్పదండి (సర్పదండి)... దీనికి సాక్షమే ఆనాటి శివకేశవ ఆలయం... అప్పటి సర్పయాగం యొక్క యగ్నగుండం... దయచేసి మా ఊరి చరిత్ర అందరికీ తెలుపగలరు.....,neutral
ఒకవేళ TV serials లేకపోయుంటే ప్రపంచం ఎలా వుండేదో ఒక hypothesis fact చెయ్ అన్నా ...,neutral
చంద్రబాబు మీద ప్రేమ చూపిస్తూ... జగన్మోహన్రెడ్డి మీద చాలా videos పెట్టావ్ బ్రో...,against
Naku evari మీద ప్రేమ లేదు bro Andhra Presh అప్పులు టాపిక్ వస్తుంది Cbn గారు ప్రవేశపెట్టిన పసుపుకుంకుమ free bies gurinchi aayana మీద కూడా undi Naku meeru important,neutral
మీ Paytm team లో join చూసుకో ఇంక పడడు,neutral
వైజాగ్ మై ఫేవరెట్ ప్లేస్ కాబట్టి వైజాగ్ క్యాపిటల్ అయితే బాగుంటుంది మై ఒపీనియన్,favour
వైజాగ్ రాజధాని కావాలి,favour
బొచ్చు వస్తది బ్రో ఇప్పుడు రాని డెవలప్ క్యాపిటల్ వస్తె డెవలప్ వస్తుందా,neutral
అన్నా ఒకవేళ ఒక మనిషి ఐస్ లో కొన్ని సంవత్సరాలు ఉండి పోతే అతని వయసు పెరగకుండా ఉండి పోతుందా,neutral
బ్రో మీ voice Light ga హైపర్ ఆది వలె వుంటుంది,neutral
Anni avasaram ledu RK beach loki జనాల్ని వెళ్లనివ్వకుండ నిషేధించాలి అంతే,favour
చెంబు నాయుడు మరియు పావలా గాళ్ళు మొదట gay marriage చేసుకొని అందరినీ ఆశ్చర్య పరిచారు,neutral
మా రాష్ట్రాములో ఉన్న 26 జిల్లాలకి 26 రాజధానులు కావాలి.వాటిని వందే భారత్ ట్రైన్ లో పెట్టి రాష్ట్రం మొత్తం తిప్పాలి....జై జగన్ అన్న.జై అవినాష్ రెడ్డి,favour
స్టడీస్ బుర్రకి ఏకటం లేదు ఏం చేయాలి,neutral
అరటి పండు ని ఎంత గటిగా తురిమిన మామిడి పండు రసం రదు,neutral
ఒక రాస్ట్ర.ముఖ్య మంత్రి ఎక్కడ నుండి పరిపాలన సాగించాలధి కోర్టులు ఎలా నిర్ణయిస్తాయి కోర్టులు ఏం ఆడార్ ఇస్తే ఆవిధంగా పరిపాలన చేయాలంటే ఎలా ఇక రాజ్యాంగ బద్దంగా ఎన్నుకున్న ప్రజాప్రతినిధులు ఎందుకు ఎలక్షన్ కమిషన్ ఎందుకు అసలు ప్రజాస్వామ్య ప్రభుత్వాలు ఎందుకు సుద్ద దండగ,against
"‪నువ్ సియం గా ఉంటే ఎవుడ్రా వస్తాడు పెట్టుబడి పెట్టడానికి?? నువ్వు చేతకాని వాడివి అని నీకు నువ్వే ఒప్పుకున్నవు. NTR,YSREDDY(ne babu),కిరణ్ కుమార్ రెడ్డి,రోశయ్య,NCBNAIDU అందరు అభివృద్ది చేసిన విశాఖను రాజధానిగా చేసిన ని గొప్ప తనంఎమ్ లేదు... మూడు రాజధానుల అనేది కేవలం ఇక్కడ ప్రజల మధ్య ప్రాంతీయ విద్వేషాలు రెచ్చగొట్టి పబ్బం గడుపుకునేందుకే, మూడు రాజధానులు అనేది కేవలం ప్రకటనలకు మాత్రమే పరిమితమని రుజువు చేసిన jail రెడ్డి..‬",against
జనవరి 31న రావాల్సిన సుప్రీం కోర్టు తీర్పు ఇంకా రాలేదెందుకో.,favour
తింగరోడు తిరునాళ్లు కెళ్లితే ఎక్క........... దిగ ..... తప్ప మొక్కలేదంట...,neutral
జగ్గడు 3ముక్కలాట ఆడుతున్నాడు ఒక్క రాజధాని కూడా కట్టలేడు ఏపీ ప్రజలని వెర్రి చేస్తున్నాడు,against
"మీనుండి అందరికీ చెప్పాలి,, మీరే అమరావతి అంటే ఏలా, సార్ మీరు చెప్పాలి, అప్పుడే మీకు గౌతమ్",favour
"అమరావతి మీద కొన్ని కోట్లు పెట్టేదనికంటే , మూడు రాజధాని అయితే మీకు, నష్టమేంటి, మీరు అందరికీ మంచిదని చెప్పాలి కదా,",favour
నవీన్ గారు అందరూ అన్నిపెట్టుకోవచ్చు జగన్ పెట్టుకోగుడద,favour
సిర్ అసలు అమరావతి ఎన్నో రాజధాని? మీకు తెలుసా? వైజాగ్ ఎన్నో రాజధాని మీకు తెలుసా? టిడిపి ఎదవలు ప్రసారం చేయడం అది పట్టు కొని మాట్లాడటం కాదు మనకి ఫస్ట్ రాజధాని హదరాబాద్ రెండవ రాజధాని అమరావతి మూడవ రాజధాని వైజాగ్ ఇది సంకేతంగా అమరావతి కి పిన్ కోడ్ లేదు మీకు తెలుసా మరియెలా నిర్ణయిస్తారు? ఇప్పటి అమరావతిలో అసెంబ్లీ వైజాగ్ లో కర్నూల్ లో తను అనుకున్నవి జరుపుతారు ఇక మి సమస్య కోర్టులో వుందిగా ఏముంది రాజధానిని నిర్ణయించే హక్కు అసెంబ్లీకి వుందా లేదా అన్నదే కేసు అది తెలినాక ఒకటా రెండా ముడా అంతేనా సో ముఖ్యమంత్రి ఎక్కడ వుంటే అక్కడ నుండి పాలన చేసుకో వచ్చు దీనిని కాదనే చట్టం రాజ్యాంగంలో లేదు సో లాజిక్ అది,favour
CHEDDY Reddy పోతే అమరావతి బాగుపడుద్ది....అమరావతిలో 15 కోట్లు ఉన్నా ఏకారం ఇప్పుడు 3 కోట్లు కి పడి పోయింది JAGALAK Reddy పోవాలి ..,against
ఇంకా పడిపోవాలి ఎకరం కోటి కంటే ఉండకూడదు,favour
"విశాఖ,అమరావతిల గురించి మీరు చెప్పింది 100 % కరెక్ట్ జకీర్ సార్. AP డెవలప్ కావాలన్నా,మన పిల్లలకు భవిష్యత్లో ఉద్యోగాలు రావాలన్నా విశాఖ ఒక్కటే మనకున్న గొప్ప నగరం.ఇదే రాజధాని అయితే రాబోయే 50 ఏళ్ళల్లో హైదరాబాద్ చెన్నై బెంగళూరుతో సమానంగా తయారు అవుతుంది.జగన్గారి నిర్ణయం Ap కి కామధేనువు కల్ప వృక్షంలా అవుతుంది.",favour
దిగిపోయే ముందు. డ్రామాలు ఎందుకు,against
"వీడు ఫ్యాక్షనిస్ట్. రాష్ట్రాన్ని ఎన్ని రకాలుగా ముక్కలు చెయ్యాలో అన్ని చేస్తాడు. కులం, మతం అన్ని రకాలుగా.",against
"మన రాష్ట్ర పరిపాలన పిచ్చోడి చేతిలో రాయి, విశాఖపట్టణామ్ పెట్టడం వల్ల కోస్టల్ ఏరియా కు రాయలసీమ కి ఎంత దూరం, సముద్రం ఒడ్డున ఉంది రేపు ఏదైనా ఫ్లాట్స్ వచ్చినప్పుడు ఈజీగా క్యాపిటల్ సిటీ కి ఏదిన ఈబ్బంది రవచ్చునేమో, ఈ రాష్ట్ర భవిష్య్తును గోవిందా గోవిందా",against
మూడు రాజధానులు ఎక్కడకు పోయియ్ సామి..,favour
"కోర్టులో... పెండింగ్ కేసు..ఇంకా దీని మీద కోర్టు స్పందించలే... మరి ఎలా ఇతను విశాఖ రాజధాని చేస్తున్న, వస్తున్నా, రండి అందరూ అంటున్నాడు..! ఓరీ ..నీ జైలు రెడ్డి...ఏం మోసం సేత్తున్నావురా! ప్రజల్ని.",against
ఆల్రెడీ వైజాగ్ అభివృద్ధి చెంది వుంది వైజాగ్ కి రంగులు వేసుకోసుమను మూడు రాజుదానాలు అన్నారు వామ్మో,favour
ఒరే టీవీ 9 వేదవల్లార సుప్రీం కోర్టు లో తీర్పు ప్రభుత్వానికి అనుకూలంగా నిర్ణయం వస్తుందని మీరు ఎలా ఊహిస్తారు రా...వేదవల్లరా,neutral
ఒక మతి స్థిమితం లేని వాడు వాడి నోటికి వచ్చినట్టు ఏదో ఏదో ఒకటి మాట్లాడడం దానికి మీ డబ్బా ఛానల్ గొప్పగా చాటింపు వేయడం ఏంటి రా నాయనా...ప్యాకేజీ ముట్టినట్టు వుంది... ఛీ ఛీ ఏమి చెత్త ఛానల్ రా మీది,neutral
రాజధాని అమరావతి ఉంటుంది,against
మీ వల్ల ఏమి అవ్వదు,neutral
chaitanya chaitanya deniki ra navv paytm kuka.. Avnullay asthi asthi leni kulam thakkuva lankakodukalli am telusu asthi value care of flatfom నా kodaka,neutral
"గజ దొంగ, హత్యల రారాజు, అబద్దాలకోరు జగన్ మాటలు నమ్మి ఎవ్వడూ రాడు పెట్టుబడులు పెట్టడానికి.",against
తొందర గా వెళ్ళాలి.. ఇప్పటికే అలస్యమయింది... విశాఖ అద్భుతనగరం...,favour
ఇదంతా ఆ అవినాష్ గాడిని కాపాడడానికి క్రిమినల్ జగన్ గాడి డ్రామా.,against
శభాష్ జగనన్నయ్య,favour
Hyderab రావచ్చు sir.this is must political leers plan,neutral
Ap రాజధాని Hyderab అనుకోవచ్చు,neutral
మీబ్రతుకులు అంతే,neutral
"‪నువ్ సియం గా ఉంటే ఎవుడ్రా వస్తాడు పెట్టుబడి పెట్టడానికి?? నువ్వు చేతకాని వాడివి అని నీకు నువ్వే ఒప్పుకున్నవు. NTR,YSR,కిరణ్ కుమార్ రెడ్డి,రోశయ్య,ncbn అందరు అభివృద్ది చేసిన విశాఖను రాజధానిగా చేసిన ని గొప్ప తనంఎమ్ లేదు... మూడు రాజధానుల అనేది కేవలం ఇక్కడ ప్రజల మధ్య ప్రాంతీయ విద్వేషాలు రెచ్చగొట్టి పబ్బం గడుపుకునేందుకే, మూడు రాజధానులు అనేది కేవలం ప్రకటనలకు మాత్రమే పరిమితమని రుజువు చేసిన jail రెడ్డి..",against
ఆల్రెడీ వైజాగ్ అభివృద్ధి చెంది వుంది వైజాగ్ కి రంగులు వేసుకోసుమను మూడు రాజుదానాలు అన్నారు వామ్మో,favour
ఈయన ఇష్టమొచ్చినట్టు రాజధాని మార్చవచ్చా అధికారం ఉందా రేపు ఈయన గెలవడు అప్పుడు వచ్చిన ముఖ్యమంత్రి ఇంకొకచోట రాజధాని అంటే మళ్ళీ మారుస్తారా,against
"నీ బొంద కొంచం కూడా అలోచిన లేని నీ లాంటి వాళ్ళ వలనే కదా వాడి మూడు రజాధనులు ఆన్న కూడా, అమరావతి రాజదాని ఆన్న, ఇప్పుడు వైజాగ్ ఆని ఏపీ ప్రజలతో ఆటలాడుకుంటున్నాడు మీరు తల లో బుర్ర లేని వాళ్ళలా వాడి తుగ్లక్ వేషాలకు సపోర్ట్ చేస్తూ నారు.",against
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,favour
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,favour
బొక్కలే... ఇచ్చాపురం నుంచి హైదరాబాద్ ఎంత దూరమో తెలుసా మీకు.. అప్పుడు దూరం అనిపించలేదా,favour
అన్ని జిల్లాలను సమానంగా అభివృద్ధి చేసి ఉంటే ఈ సమస్యలు ఉండేవి కావు,neutral
ఢిల్లీ ఎంత దూరం రా కులగజ్జి పచ్చ రామోజీ,neutral
"ఇన్ని లచ్చల కోట్ల అమరావతి సాధ్యం కాదని CBN కి కూడా తెలుసు. పోనీ CBN మళ్ళి గెలిచినా, ఇన్ని లచ్చల కోట్ల అమరావతి సాకారం చేయలేక ప్రజల్ని మభ్య పెట్టినందుకు అప్పుడు 29 villagers తప్ప మిగిలన రాష్ట్ర ప్రజలంతా బాధ పడతారు.",favour
రాజధాని ఎక్కడకి వెళ్ళదు వెళ్లి మళ్లీ తిరిగి అమరావతి రావటం అన్న ప్రశ్న ఉండడు.,against
హైకోర్ట్ 3 రాజధానుల బిల్లు కొట్టేసిన తర్వాత అమరావతే రాజధాని. తుగ్లక్ ఆ తీర్పుని సుప్రీం కోర్టులో చాలెంజ్ చేసాడు.. ఇప్పుడు కోర్టు తీర్పు వచ్చేదాకా ఆగకుండా వాడి సొంత తీర్పు ఇస్తే ఇక సుప్రీం కోర్టు ఎందుకు?? హ హ హా.. తుగ్లక్ కి మళ్ళీ బొక్కలో వేసి చిప్ప కూడు పెడితే గాని కోర్టులంటే గౌరవం రాదు..,against
ఓరి ఎర్రి పూకా సీఎం ముందు కోర్టులు ఎవరు రా???? నీలాంటి టిడిపి బ్రోకర్ కొడుకులకు కోర్టులు పెద్ద గొప్ప..,favour
"వెల్కమ్ చెబుదాం అనుకున్నా విశాఖ నగరం, మాకు అవసరం, మేమూ మనుషులమే, డెవలప్ మెంట్ అవుతుంది కదా, రాజకీయం ఎందుకు టీడీపీ జనాసేన తప్పుడు అభిప్రాయం వినకండి, అభిమానం ఖాధు అభివృద్ధి కావాలి..",favour
"పాలన గురించి గాడిధలకు ఏలా తెలుస్తోంది అయ్యా, విలేకర్లు అర్థం చేసుకోండి ప్లస్",neutral
చచ్చింది గొర్రె వద్దు అంటే ప్రతిపక్షాలకు ఓట్లు పాయె,neutral
వైజాగ్ లొ రాజధాని పెట్టడం ks pras కు ఇష్టం లేదు ఒక ప్రాంతం అభివృద్ధి జరగాలంటే సీఎం నిర్ణయం కీలకం 1956 నుండి ఇప్పటివకూ సీఎం లందరూ హైదరాబాద్ పైనే దృష్టి పెట్టారు అందుకే మన బతుకులు ఇలా ఉన్నాయి,favour
సూపర్ సర్,favour
RAO H TALLURI అదే వాళ్ళ టాలెంట్.. ఒక అబద్ధాన్ని పదే పదే చెప్తూ manipulate చేయడం. గుర్తుందా దృశ్యం సినిమా లో వెంకీ కూడా అలానే manipulate చేస్తాడు.,against
SV TUBE మీరు నారాయణ కమిటీ నివేదిక మాత్రమే చూసి అదే శ్రీకృష్ణ కమిటీ నివేదిక అనుకుంటున్నారు. ఒకసారి శ్రీకృష్ణ కమిటీ నివేదిక కూడా చూడండి ప్లీజ్.,neutral
ఈయన అబద్దం చెప్తున్నాడు. విజయవాడ గుంటూరు రాజదాని శివరామ కృష్ణన్ కమిటీ వ్యతిరేకించింది. సడెన్గా ఈయన వోయెస్ మారింది.,neutral
Amaravati రాజధాని అయితే hyderab ని ఎందుకు de-notify చెయ్యలేదు? అయితే రెండు రాజధానులు ఉన్నట్టే కదా? ఒక గ్రామ పంచాయతీ ని రాజధాని అనటం ఎక్కడైనా విన్నారా? అసలు presidential notification వచ్చిందా amaravati రాజధాని అని.,favour
కమ్మనైన కుక్కలు క్యాపిటల్ మాకు వద్దు వైజాగ్ క్యాపిటల్ బోకేర్ లు జర్నలిస్ట్స్ అవ్వడం rk లాంటి వారు ముసలి నక్క ramjoirao లాంటి వారిని తరిమి కొట్టాలీ,favour
We welcome జగన్ to విశాఖపట్నం,favour
సూపర్ కేఎస్ ప్రసాద్ గారు,neutral
ఇవాళ్ళ జగన్ మోహన్ రెడ్డిగారు భవిష్యత్తులో విశాఖ రాజధాని అవ్వచ్చు అని చెప్పారు.,favour
జనాలు పిచ్చివాళ్ళు రా బాబు,against
రోడ్లు వేయడం చేతకాని దదమ్మ ప్రబుత్వం మొదటి సారి చూస్తున్నా,neutral
అసలు చంద్ర బాబు గారు ఈ నిర్ణయం అప్పట్లో తీసుకోవాల్సింది. విశాఖపట్నం రాజధాని సూపర్,favour
APప్రజలు రాజధాని ఎప్పుడో మర్చిపోయారు,neutral
ఉన్న రాజధాని అమరావతి శంకుస్థాపన చేసి ఉంది దాని వదిలేసి లేని దాని తీసుకురావడం అనేది చెత్త రాజకీయం దోచుకున్నవవి ఇంక చాలక ఇది ఒక కొత్త కుట్ర ఇంకా ఇక్కడ కూడా దోచుకోవడానికి పెద్ద కుట్ర..... జరుగుంతుంది,against
కోడి గుడ్డు పెట్టింది vizag లో,favour
అమరావతిని డెవలప్ చేయలేకనే వైజాగ్ రాజధాని అంటున్నాడు చేతకాని చవటలు,against
"ఆంధ్రప్రదేశ్‌లో హిందువులపై అఘాయిత్యాలకు, మతమార్పిడులకు, హిందూ సంస్కృతి విధ్వంసానికి, హిందూ దేవాలయాల విధ్వంసానికి సీఎం జగన్‌మోహన్‌రెడ్డి వంటి క్రైస్తవులే కారణమన్నారు. ఈ క్రైస్తవులు ఆంధ్ర ప్రదేశ్ వంటి దక్షిణ భారతదేశంలో హిందూ సంస్కృతిని నాశనం చేస్తున్నారు, హిందువులను హింసిస్తున్నారు, హిందూ దేవతల విగ్రహాలను అమ్ముతున్నారు మరియు పగలగొడుతున్నారు. మనమందరం కలిసి మన సంస్కృతిని కాపాడుకోవాలి. నిద్రపోతున్న ఆంధ్ర ప్రదేశ్ హిందువులు ఇప్పటికైనా మేల్కొని హిందూ సంస్కృతిని ఈ క్రైస్తవుల బారి నుండి కాపాడాలి.",neutral
ఎర్రగడ్డ ... జగన్ క్రియేటివిటీ రా అయ్య... 3 .రాజధానులు... తుకలక్ మళ్ళీ పుట్టాడు....,neutral
useless fellows think.3 capitals చివరకు క్యాపిటల్ లేని స్టేట్ గా మార్చారు.మాఫియా గ్యాంగ్.,against
3 capitals ఏంటి గొర్రెలు మాత్రమే ఇలాంటివి encourage చేస్తాయి,against
క్యాపిటల్ లెస్ AP,against
"Yellow మీడియా. Dangerous than ఈనాడు, ఆంధ్ర జ్యోతి",neutral
విశాఖలో చేసిన అవినీతికి అమరావతి సాక్షిగా శిక్ష వేస్తే కుర్నూల్ జైల్లో మళ్ళి చిప్ప కూడే,against
మూడు రాజధానిలా? మాకు అవసరంఎందుకు?,against
Waste వైసీపీ జగ్లక్,against
విశాఖలో చేసిన అవినీతికి అమరావతి సాక్షిగా శిక్ష వేస్తే కుర్నూల్ జైల్లో మళ్ళి చిప్ప కూడే,against
"Gobbilla Nagarjuna స్వామి,I am not going to speak about politics. But what is logic behind this 3 capitals. If government wants to make Visakhapatnam as capital make it as single capital. Show me one State (especially smaller with population of just 4 crores) in Bharat which has this 3 capitals. Gujarat has High court in Ahemdab and Capital is Gandhinagar accepted. But both are not far away. It's just 30 kms journey. And why should legislative be so far away from Exceutive capital? Make Visakhapatnam as single capital. No need of 3 capitals... Take example of Bharat. Our capital is Delhi. But Mumbai is known as Financial capital by many. Banglore/Hyderab as IT capitals. But has anyone officially gave that statement? No because it's not needed. Swami I remember Jharkhand (I guess) didn't h any major city while it was declared as new State. But they devolped it very well. Can you please tell me one thing Are you sure there is no real estate angle on making Visakhapatnam as just Executive Capital and not Single capital?",favour
"Sivaramaraju D స్వామి, వలు చేసిన తపు మరియు పరోపటులు నో ఈపుడు వున ప్రభుత్వం చేయకూడదు. కానీ అదే గర్గతెలేదు...",neutral
Telugu Bidda చంద్రబాబు విషయంలో కూడా అంతే కదా,neutral
సంగారెడ్డి డిస్ట్రిక్ట్ చాలా బాగుంది ఇంకా ఈ వీడియోస్ అన్ని చూస్తూ ఉంటాను థాంక్యూ,neutral
రాయలసీమ ప్రజలకి రాజదాని!! ఉమాడి అనంతపురం జిల్లా : బెంగుళూరు. ఉమాడి కర్నూల్ జిల్లా : హైదరాబద్. ఉమాడి చిత్తూరు జిల్లా : చెన్నై. ఉమాడి కడప జిల్లా వాసులకు : పులివెందుల మహా నగరం,favour
"""విశాఖ"" (వైజాగ్) రాజధాని గా ఎదగాలని కోరుకునే వారికి, ""విశాఖ"" (వైజాగ్) గోప్పతనం తెలిసిన వారికి... ఒక రాష్ట్రానికి ఇటువంటి నగరం రాజధాని ఐతే ఆ రాష్ట్ర రూపురేఖలు మారతాయ్ అనటం లో ఎటువంటి సందేహం లేదు... ఆంధ్రప్రదేశ్ కాబోయే 3 రాజధానుల్లో ఒక రాజధాని మన ""విశాఖ"" (వైజాగ్)...",favour
పాపం విశాఖపట్నం,against
జై జగన్ అన్న అన్నా anna anna,against
జగన్ పై మీకున్న అభిమానం చూస్తే ఆశ్చర్యం వేస్తుంది కట్టప్ప కన్నా,against
ఈనో షీఎం ఇదో.ప్పాలన,against
వీడు ఏదోఒక ఊరిలో ఉండి పరిపాలన చేస్తున్నాడు....ఆ ముక్కోడు ఫార్మహౌస్ నుండి చేస్తున్నాడు గా....,against
ఇంతకీ నువ్వు ఎటు చూస్తున్నావ్ రా వైజాగ్ ఆ కర్నూలు గుడి,against
"మీరు ఇంట్లోనించి వీడియో లు వదిలినట్టు, ముఖ్యమంత్రులు కూడా ఎక్కడినుంచైనా పరిపాలించవచ్చు తప్పులేదు మీ ఉద్దేశంలో. మరి ఎంప్లాయిస్ ఎందుకు ఆఫీస్ కి వెళ్ళాలి? వాళ్ళుకూడా మొత్తం గా ఇంటినుండి పని చెయ్యవచ్చుకదా? మునిసిపల్, కార్పొరేషన్ ఆఫీస్ లు, సాఫ్టువేర్ కంపెనీలు వీటికి అద్దె భవనాలు ఎందుకు దండుగ? అన్యాయం కదా ప్రొఫెసర్ గారు. మీరు దీని గురించి ఆలోచించాలి ఒక వీడియో వదలాలి.",against
సజ్జల మళ్ళీ ఇప్పుడు ప్రెస్స్ మీట్ పెట్టి మా జగన్ ఏదో తెలియక హాఫ్ నాలెడ్జ్ తో అన్నాడు సీఎం అన్న మాటలను పట్టించు కోవలసిన అవసరం లేదు.,against
"అప్పట్లో హైదరాబాద్ కి పట్టిన దరిద్రం ఇప్పుడు విశాఖ కి పట్టింది సార్... ఆటో నగర్ లో 10 వేలు, 15 వేలు జీతం తో పని చేసే వాళ్లకు 2000 కి ఒక చిన్న గూడు దొరికేది అద్దెకు ఇప్పుడు అది 6000 కు పైగా పెరిగింది. ఈ దరిద్రం వలన పేద ప్రజలు నష్ట పోతున్నారు కేవలం రియల్ ఎస్టేట్ అభివృద్ధి తప్ప వేరే ఏమీ లేదు.",against
అప్పట్లో విజయవాడ లో ఇల్లు కట్టు కున్నాను ఇదే రాజదాని అన్నాడు. ఇప్పుడు ఇలా అంటున్నాడు. చిత్త శుద్ది లేదు ఇది కేవలం రాజకీయఎదుగుదలకు తీసుకున్న నిర్ణయం మాత్రమే. అని అనిపిస్తుంది,against
అరేయ్ బ్రో కేశ్వర్ ఏమి వెనకేసుకొస్తున్నారు రా,against
