text,stance
ఇది రైలు మీద దాడి కాదు వందే భారత్ అనే పదం మీద దాడి వందే భారత్ అనడం వాళ్లకు ఇష్టం లేదు అందుకే దాడి చేస్తున్నారు,against
నిందితుల ఫోటో పెట్టండి,favour
"ఈ వెదవలకి అర్థం కానిది ఏంటంటే....వాళ్ళు ధ్వంసం చేస్తున్న, చేసిన, చేయాలనుకుంటున్న ఆస్తులన్నీ ""ప్రజా ధనం""తో సమకూర్చుకున్నవి ప్రభుత్వ ఆస్తులను పాడుచేయలనుకోవడం మన చేతి వేళ్ళతో మన కళ్ళని పొడుచుకోవడం లాంటిదేనని ఈ మూర్ఖులకు ఎపుడు అర్థం అవతుందో అపుడే ఈ దేశం బాగపడుతుంది!",favour
ఒరేయ్ చెత్త వెదవల్లరా ట్రైన్ పై రాళ్ళు వేసి ప్రభుత్వం కు నష్టం కలిగించే పనులు చేస్తే మళ్లీ ఆ నష్టం ప్రజల పై పడుతుంది .ఇప్పటికే నాయకులు చేసిన అధికారంలోకి రావడానికి ఉచిత హామీల పేరుతో అప్పులు చేసి వడ్డీలు కట్టలేక ధరలు ఆకాశాన్ని అంటుతున్నాయి. సామాన్య మానవుడు మనుగడ కష్టముగా ఉంది. కొంచం ఆలోచించండి రా.,favour
"లంజకొడుకులను దొరుకప్పటి.. ఆ రైల్లో బేడీలివేసి 3సంవత్సరాల వరకు అందులో నే ఉంచాలి.. కానా, పీనా అన్ని అందులోనే.. టార్చెర్ చూపించాలి ముందనాకొడుకులకు",favour
"మన స్వంత టెక్నాలజీ , భవిష్యత్ బులేట్ రైలుకు వందే భారత్ నాంధి . వరుస తప్పుడు కధనాలు , గేదెను గుద్దిన వందే భారత్ వంటివి హైలట్ చేయడం, వరుస రాళ్ళు దాడులు . దీనిని బట్టి వందే భారత్ ఇష్టం లేని విదేశి శక్తులు గాని , ఇక్కడ కొన్ని వర్గాలు తో కలిసి కుట్రలు చేస్తున్నట్టుగా భావిస్తున్నాను .",favour
ఒక్కొక్కడు ఎక్కడున్నా జనాల ముందుకు తెచ్చి మరమంగాలు కోయాలి నా కొడుకులకు..ఉపయోగం లేని పనులు...సంకర జాతి నా కొడుకులు,favour
వాళ్ల అస్తులు జపత్తు చేయాలి అప్పుడు తెలుస్తుంది నా కోడుకుల కి,favour
సంఘవిద్రోహులు,against
లం**కొడుకులను ఉరితీయాలి,favour
ప్రభుత్వ ఆస్తులు ద్వoసం చేసే వాళ్ళ పైన... వాళ్ళ కుటుంబం పై దేశద్రోహం కేసులు పెడితే సరిపోతుంది..,favour
"దేశద్రోహులు ఎక్కడో లేరు ఈ దేశ ఫ్రీ తిండి దొబ్బైటింటు, ఉచితాలు అనుభవిస్తూ దేశానికే ద్రోహం చేస్తున్నారు. ఇప్పటి వరకు రైళ్లలో దొంగచాటుగా టిక్కెట్ లేకుండా ఫ్రీ గా తిరిగారు, ఇక ఆ ఆటలు సాగవని ఇలా రాళ్ళ దాడి చేస్తున్నారు, అలాంటి వారికి ఈ దేశంలో ఉండే అరహత లేదు తక్షణం వారికి ఉరి ఖంభం ఎక్కించాలి, లేదా దేశ భైష్కరణ చేయాలి.",favour
పిచ్చా నా కొడుకులు,favour
అలాంటి చెత్త లంజాకొడుకులు ఉండడం వల్ల ఈ దేశం నాశమైపోతుంది వాళ్లని ఎవరో కనుక్కొని తొందరగా ఉరి శిక్ష విధించండి,favour
"సెక్కులర్ ముసుగు దొంగలకి దేశం బాగుంటె,ఎక్కడో కాలుతుందంట,,",favour
బాధ్యతారాహిత్యంగా ఇలాంటి అల్లరి చేసే వాడ్ని పాకిస్తాన్ పంపియండి జై శ్రీరామ్,favour
"cm యోగి గారు చెప్పారో అదే అమలు చెయ్యాలి..దేశ సంపద , పబ్లిక్ వస్తువులను నాశనం చేసేవాళ్ళ ఇల్లు ఆస్తులు జప్తు చెయ్యాలి జప్తు చేసి బాగు చేపించలి.",favour
అరాచక శక్తులు,favour
నిందితులను మత పరంగా చూడకుండ కఠిన చర్యలు తీసుకుని శిక్షిస్తే ఏ మతోన్మాద కుక్క ఇంకోసారి ఇలా చేయాలంటే బయపడాలి.,favour
"ఆంధ్ర,తెలంగాణ లో రైళ్లు కొత్తవి నడవనివ్వని వారు రెండు rastralaku ద్రోహులు గా మిగులు పోతారు",favour
ఇదేం జబ్బుర మీకు ఏదవల్లార,against
దీన్ని ఆకతాయిల పనిలా చూడకుండా దేశ ద్రోహం కేసు పెట్టీ కటిన శిక్షలు వేయాలి అది మన అభివృద్ధికి నిలువుటద్దం జై భారత్ జైశ్రీరామ్,neutral
వేస్ట్ నా కొడుకులు పొట్టుకొని దేశద్రోహం కేసులు పెట్టాలి,favour
శిక్షలు కఠినంగా ఉండాలి,favour
"దేశ వ్యాప్తంగా మద్యం, ధూమపానం, పొగాకు ఉత్పత్తులను పూర్తిగా నిషేధించాలి, కనీసం 12 వ తరగతి వరకు ఉచిత నిర్భద విద్యా విధానం అమలు చేయాలి.",favour
రాళ్లు వేసిన వారు ఏ మతస్థులు?,favour
Cost ఎక్కువగా ఉందని feel అయినట్లున్నారు.... Anyway అలా చేయడం తప్పు..,favour
వాళ్లకు పనీ పాటు లేదేమో,favour
నిందుతులని వెంటనే అదే ట్రైన్ కింద పడుకో పెట్టి తొక్కించి వందేభరత్ కి బలి ఇవ్వాలి...,favour
Trains pai రాళ్ల దాడి చేసే lanjakodukulani దొరకవట్టి ఒక చెట్టుకు కట్టేసి జనాలతో రాళ్లతో కొట్టించాలి వాడు చావు చివరి అంచులకి వెల్లేవరకు. ( చంపొద్దు) ఎందుకంటే ఆ అవమానంతో వాడు ఎక్కువ రోజులు brathaku.,favour
బుర్ర తక్కువ panulu ఎందుకు చేస్తున్నారు this is very wrong,favour
ఇది ఖచ్చితంగా కాంగ్రెస్ పార్టీ & వాళ్ల మిత్రపార్టీల కుట్ర,neutral
రెండు కాళ్ళు చేతులు నరికేయాలి,neutral
ఇలా రాళ్ళ దాడి చేసే వాళ్ళని కఠినంగా శిక్చించాలి,neutral
ఉరిశిక్ష అమలు చేయగలమా ?,neutral
తీవ్రవాదుల చర్యలు,neutral
దేశం అమెరికా అవుతుంది అనుకుంటాం కానీ మనం కానివ్వం..,favour
"ఇంతకు ముందు ఆ నిందితులకు ఏ శిక్ష పడింది. అది కూడా వార్తల్లో వస్తే ,రెండవవాడు రెండవ సారి రాయి విసరడు. కానీ, ఆ శిక్ష ఏమిటో తెలియటం లేదు. అందుకు వారు మరలా మరలా రాళ్ళు వేస్తున్నారు.శిక్ష గట్టిగా పడాలి, నా కొడుకులకు.",favour
ఓరే చెత్త వెదవల్లర వందేభరత్ మీద ధాడి చెస్తే అ రిక్వారి చెయ్యడానికి ప్రజలు మిద ఛర్జిలు పెంచుతరు మన హస్తులను మనం పాడుచెసుకున్నట్టే,favour
వీల్లురాక్షసులుమానవులుకారూ,favour
ఎం వస్తది రా మికు ధని వల్ల,favour
"నిందితులను అరెస్ట్ చేసి చిత్తకోట్టాలి, సైకో గాళ్ళని వదలద్దు... రాస్కెల్.... ట్రైన్ మొత్తం క్లీన్ చేయించాలి... ఐడియాట్స్ తో",favour
వందే భారత్ రైళ్ల మీద దాడి చేసే వాళ్ళు దేశ ద్రోహుల కిందే లెక్క....కఠినంగా శిక్షించాలి....,favour
ఆ లాంజ్జ కొడుకులను.ముక్కలు ముక్కలు నరికి దెంగాలి,favour
ఇస్లాం తురక జాతి పందుల గుంపు పనే,favour
"తెల్ల గోడ కనబడితే ఉమ్మాలి అనే ఆలోచన రావడం, ఏదైనా మంచిగా కనపడితే పాడు చేయాలనే సగటు ఆలోచనల ఫలితం ఇది. నిందితులతో పది రోజులు దొడ్లు కడిగించాలి. ఇటువంటి పనులు చేసేవారితో దొడ్లు కడిగిస్తే ఎవరూ చేయరేమో...",favour
"ఒక్కొక్కరికి ...,... బీర్ శిసా కుచ్చాలి వేస్ట్ గళ్ళకి",against
నా.కొడుకులని.కాల్చిపఢేయాలి,against
ఈలమ్డి కొడుకులకు వందే భారత్ అంటే భాద గాఉన్నట్టుంది .వందే పాకిస్తాన్ అని పెట్టాలని డిమాండా? చీచోర ముండాకొడుకులను పాకిస్తాన్ పంపాలి,against
సూపర్,against
వల్లే,favour
దేశo అభివృద్ధి అవుతుంటే సoతోషించాలి కాని రాలు వేయటం nty ర బాబాయ్ అయితే మీరు ఎవరో అర్ధం అయింది ప్రజలకి వందే భారత్ ప్రాబ్లమా మీకు,favour
రాళ్లు వేసిన వాళ్ళలో ఒకరిని చంపితే ఇకొసరి వేయరు,favour
Rey.. ఎవ్వర్రా మీరంతా...!!?కార్తిక్ స్టైల్లో లో.... .,against
Vallani పాకిస్తాన్ ki pampinchindi apudu telustundhi train value,against
మనం నాశనం అయిన పర్లేదు పక్కొడు బాగు పడొద్దు,favour
ఆ సన్నసులని 5 యేళ్లు జైల్ లో వేసి బాత్రూం కడిగించండి ప్రతీ రైల్వే స్టేషన్లో బాత్రూం లు కదిగించండి వీళ్ళ మోహలకి గుడ్డలు కట్టకండి పబ్లిక్ లో అంతా చూడాలి లేక పోతే బులెట్ ట్రైన్ వస్టే విల్లకేంటి నష్టం అటు ఏపీ ఇటు ts లో ప్రభుత్వ పోలీసులంటే బయం లేదు అమ్మ అలీ తిదితెనే సుమోటోగా కేసు పెట్టి తొక్క తీసెయ్యాలి ఆ బయం ఉండాలి అందుకే ఇలాంటి అల్లర్లు మొదలెట్టారు,favour
ఎదవ నా కొడుకుల్లారా నాయకుడు నచ్చకపోతే ఆ నాయకులకు ఆ పార్టీకి ఓటు వేయకండి నచ్చినవాడు వేసుకుంటారు ప్రభుత్వ ఆస్తులను ధ్వంసం చేయమని చెప్పింది ఎవరు రా,favour
ఇదేం పని రా izzath ఉండాలి కొంచమైనా,favour
ఏమి బ్రతుకులు రా మీవి..తూ..అది మన ప్రాపర్టీనే రా ఎర్రి హూకుల్లారా..,favour
ఇది ఒరిస్సా వాళ్ళ పని,favour
"నిందుతులుని కనిపిస్తే కాల్చివేయాలి, అంత తెగింపు ఉందా మన గవర్నమెంట్ కు",favour
దేశద్రోహులను ఎన్కౌంటర్ చేయాలి,against
"కాల్చి పడేయండి ఎదవాలని, మల్లీ ఎవడు ఆ పని చేయడు",against
కొంతమందికి ఈ విషయం మింగుడు పడటం లేదు గుద్దలో నుండి మంట బైటికి వచ్చి ఇట్లా పిచ్చిగా చేస్తున్నారు. రాళ్ల దాడి అనే సంస్కృతి కొన్ని పుస్తకాల్లో ఉంది ఇంకా విదేశాలకి అమ్ముడు పోయిన కుక్కలు కూడా అట్లా చేస్తాయి,against
కమ్మీల ఎఫెక్ట్.,favour
వీరికి జీవితం లేకుండా చేయాలి భారత దేశ శత్రువులు వీరు,favour
ఉరిశిక్ష పడేయండి కొడుకులకి వందేబారత్ పేరు పలకడానికి ఇష్టపడ్డంలేదు కొడుకులు కొందరు.,favour
చికటి గదిలో 3 నెలలు ఉంచాల యదవలను,favour
నిందితులను.. పట్టుకొని... ఎందుకు చేస్తున్నారో... వీళ్ళ బ్యాక్ గ్రౌండ్ ఏంటి.. మీడియా ముందూ చెప్పాలి,favour
దేశ ద్రోహులు లంజ కోడుకులు,favour
అదే ట్రైన్ కింద పడేసి తొక్కించాలి కొడుకుల్ని,favour
కమ్యూనిస్ట్ లంజాకొడుకు లే,favour
ఎవరు చూపించే ఉంటారో చెప్పండి చూదాం అన్ని వాడే చేపిస్తాడు రేపు పోదునా హిందూ ముస్లిం అంటాడు అంత చాయ్ మహిమ,against
వాళ్ళకి ఏమ్ పోయేకాలం వచ్చింది,against
మనుషుల మీద పగతో కొట్టారు ఆంటే నమ్మవచ్చు వీళ్ళకి train మీద ఎం పగ ఉంది రా!,favour
అంటే ఆ పగ దేశము మీద అండి,against
ఇందుకె ఇండియా ఎప్పటికీ అభివృద్ధి చెందదు,favour
"అలా చేసే వాళ్ళు ఏకులం ఐనా సరే వెంటనే ఉరి తీసేయాలి, మనం మన ఆస్తులు ని ధ్వంసం చేసుకున్నట్టే",against
ఇటువంటి ఎదవ నా కొడుకులు ఉండబట్టే మనకు రావాల్సిన ఏమి రావు వస్తే ఎలా చేస్తారు ...ఒక్కొక్కడిని చేతులు ఇరగదీసే చేయాలి,favour
ఆ రైలు కిందనే అడ్డంగా పడుకోబెట్టి తొక్కించేయండి....,against
ఆగంతకులు కాదమ్మా అగంతకులు,favour
ఇటువంటి వెధవలను కఠినంగా శిక్షించాలి ఎంత నష్టం జరిగిందో వారి నుండే వాసులు చేయాలి మరోసారి ఇంకెవ్వరు చేయరు,against
లంజకొడులకి గుద్దలో కారం కొట్టాలి మన విలువైన ప్రభత్వ ఆస్తులని మనమే ద్వoసం చేసుకోడం దురదృష్టo,favour
ఈ లంజాకొడుకులు మారరు దేశం అభివృద్ధి చెందుతుంటే నచ్చదు,against
టిఆర్ఎస్ లాంజకొడుకులే ఉంటరు,favour
రిపేరు ఖర్చులు అణాపైసలతో సహా ఆదుండగులనుంచి ముక్కుపిండి మరీ వసువులు చేయాలి. పబ్లిక్ ప్రాపర్టీ కి నష్టం చేసే అవకాశం ఎవరికీ ఈయకూడదు.,favour
చెప్పుతో కొట్టాలి లం కొడుకులని తీహార్ జైలు ల్లో పెట్టాలి,neutral
ఇది మరక నా కొడుకుల పనే పట్టుకొని గుద్ద పగల దెంగాలి,neutral
"ముస్లిం లకు అయితే ఆ పేరు.నచ్చదు, వాళ్ళు ఏమైనా చేస్తున్నారేమో",neutral
"ఇటీవల సికింద్రాబాద్ రైల్వే స్టేషన్లో అప్పటి టీఆర్ యస్ కార్యకర్తలు ఉస్మానియా విశ్వవిద్యాలయ విద్యార్థుల ముసుగులో రైళ్ళు తగలబెట్టారు, ఇపుడు బీఆర్ యస్ కార్యకర్తలే ఖమ్మమ్ లో రైళ్ళు తగలబెడుతున్నారంలో అనుమానమే లేదు.",neutral
ఇలాంటి వాళ్ళని ట్రైన్ కి కట్టి ఈడ్స్కెకెళ్ళలి,favour
పేద ప్రజలు కొనలెంత టిక్కెట్ ధరలు ఉన్నాయి ఈ వందే భారత్ కు భారత్ లో చాలా వరకు పేద ప్రజలే ఉన్నారు వాళ్ళు ఎక్కలేని రైలుకు మల్ల వందే భారత్ అని పేరు అవసరమా మళ్ళీ ఈ రైలు సుట్టు కొత్తగా కంచే అంట govermanet సొమ్ము కాదు కాబట్టి ఎన్ని కోట్లు పెట్టియిన కంచే పెడతారు.ఎందుకంటే అది ప్రజల సొమ్ము tax &బిల్లులు అని మా దగ్గర వసూలు చేసిన పైసలు ఈ దాడులు జరగడానికి కారణం ఏమిటి అంటే టిక్కెట్ ధరలు ఎక్కువ ఉండటం.దీనివల్ల పేద ప్రజలు ఎక్కలేక పోతున్నారు.వాళ్ళు ఎక్కలేని రైలు వాళ్ళ ఊరు మీద నుండి వెళ్ళడం ఇష్టం లేక దాడి చేస్తున్నారు అంతే.,against
ఇలాంటివి జరగకూడదు అంటే కఠినంగా శిక్షించాలి వేదవలకు,neutral
దేశ సంపద ను దుర్వినియోగం చేసే వారిని నుంచి అసలు కారణాలు ప్రజలు కు తెలియాలి,against
నిన్న నాలుగు గంటలు రాజమండ్రీ లో వెయిట్ చేశా దూల తీరిపోయింది...ఈ కొజ్జగాల్లని జైల్ కి పంపండి.....అలాగే ట్రైన్ మాత్రం సూపర్ జర్నీ ఎక్సలెంట్,favour
ఈ వేధవలకి వాళ్ళు బాగుపడరు పడేవాలని చూసి ఊరుకోరు,neutral
ఈ లాంజా కొడుకులకు బుద్ధి రాదు BRS కుక్కలకు,neutral
ఇలాంటి సంఘటనలు మన ఆంధ్రా తెలంగాణ లో మాత్రమే జరుగుతాయి...,neutral
ఇది పక్కా TRS GOVT పక్కా ప్లాన్ నో డౌట్,neutral
ఇది కచ్చితంగా బిజెపి బజరంగ్దళ్ కుక్కల పని,neutral
ఇదే మన జనాలు తీరు..అదే .... మనకు ..అదే కచరా లైఫ్ లో ఉండాలి అనే.. మైండ్ సెట్ లో ఉన్నాం...ఇంక.. దేశం లో క్లీన్..గా.. గొప్ప ఉందం అనే ఆలోచనలు రావు..అదే దుబాయ్...లాంటి దేశాలకు వెళ్తే అక్కడ అన్ని మూసుకొని ఉంటారు....govt కూడా గట్టిగా శిక్షలు వేస్తే... ఎవడు ఇంక ఇలాంటి పనులు చేయరు..,against
దొంగ నా కొడుకులు అంతా మన దేశం లొనే ఉంటే ఇంకా దేశం ఎలా బాగుపడుద్ది.,against
కేసీఆర్ సైకోలు,against
"వరంగల్ నుంచి పని మీద ఖమ్మం వస్తుంటా ను.కొంతమంది, హైదరాబాద్, రంగారెడ్డి, వి కారాబాద్, ఇతర జిల్లాల వాళ్శు ఖమ్మం కొత్త బస్టాండ్లో దిగుతారు. అక్కడి ఆటో అడ్డా వాళ్ళు మాకు ""చుక్కలు చూపించే* ధరలు చెబుతారు. తప్పనిసరి పరిస్థితులలో మేము ఆటో ఎక్కుతా ము. ఉదాహరణకు కొత్త బస్టాండు నుంచి 'రోటరీ నగర్'కు Rs200/- డిమాండ్ చేస్తారు. ఇచ్చి తీరా ల్సిందే.! వేరే ఆటో ఎక్కుతే వీలుకానియ్యరు. ఒక సారి నేనెళ్ళవలసిన ప్రాంతానికి విపరీతంగా డి మాండ్ చేసాడు ఆటో సోదరుడు. తప్పనిసరి అయ్యి ఎక్కాను. అతను cell phone మా ట్లాడుతూ బండి నడుపుతున్నాడు. ఫోనులో మాట్లాడడం అయిపోయినాక, తానొక చోటికి వెళ్ళాలని ఆటో దిగి వెళ్ళమన్నాడు.మధ్యలో దిగి వెళ్ళడం అంటే ఎలాగ సోదరా అన్నాను, అయినా వినిపించు కోలేదు. గత్యంతరం లేక అతను అడిగి నా డబ్బులు ఇచ్చి, వేరే ఆటో ఎక్కా. ఇదీ ఖమ్మం ఆటో డ్రెయివర్లు ప్రవర్తన, బయటి జిల్లాల ప్రయా ణీకులతో. ఖమ్మం ప్రజలు సంయమనం పాటిం చాలి.",against
ఇలాంటి వెధవల్ని నడి రొడ్ఫుపై నరికి చన్పాలి,against
ఆ లాంజా కొడుకులని అదే ట్రైన్ కింద పడుకోపెట్టంది పీడ పోతుంది,favour
చెట్టనకొడుకుల్ని చెప్పుతో కొట్టాలి .....,against
Kalchi parengali lanza కొడుకులకి,against
కేంద్రం. చేసిన మంచి పనిని ఇంకేవరు అడుకుంటారు కుక్కలు తప్ప,favour
Desa drohulu 10 samvastharalu లోగా veyali,against
"చెత్త లంజా కొడుకులకు డబ్బులు కట్టించండి, 6 నెల‌లు జైలు శిక్ష విధించాలి",against
పాకిస్థాన్ పంపించేయాలి.. దొంగ నా కొడుకులకు..,favour
ఎం మనుషులు రా బాబు అలా చేసిన వాళ్లు దొరికితే వల్ల పనీ గోవిందా,against
దేశాద్రోహులే ఇలాంటి పనులు చేస్తారు,against
వీళ్ళు దేశద్రోహులు అభివృద్ధి నిరోధకులు వీళ్ళని కఠినంగా శిక్షించాల్సిందే. ఎలా శిక్షించాలంటే ఇలాంటి దుస్సాహాసాలు వేరేవాడు చేయడానికి ఆలోచించడం కూడా భయపడేలా శిక్షలు ఉండాలి.,against
కుహానా మేధావులు నోట్లో ఏమి పెట్టు కునారో మరి,against
అసలు రాళ్ల దాడి ఎందుకు చేస్తున్నారు వాళ్ళు దగ్గర నుంచే డామేజ్ ఐనా ఖర్చులు వసూలు చేయాలి,favour
ఇలాంటి వాళ్ళ పైన దేశ ద్రోహం కేస్ వేసి........వారి ఆస్తులు జప్తు చేసి జీవితం మొత్తం జీతం లేకుండా ట్రైన్ లో బాత్రూం లు కడిగించాలి.......అప్పుడు గాని బుద్ది రాదు యదవలకి...,favour
వందేభారత్ రైలుపై ఆగాంతకులు దాడి చేయడం సహించరానిది వారిని పట్టుకొని అండమాన్ జైలులో 10 రోజులు ఉంచి వదిలేయాలి అష్ట కష్టాలు ఎలా ఉంటాయో తెలుస్తుంది.,favour
పిచ్చి చేష్టలు ఎందుకు రా నాయనా,against
ఆంధ్ర పరువు తీస్తున్నారు,favour
"దాన్ని ఆకతాయి తనం అని మంచి పదం లో పలుకుతాం, సైకో పని అని ఇంగ్లీష్ లో అంటారు. పోరంబోకు పని అని జనాలు అంటారు. గుద్దలొ తేళ్లు, జర్రిలు వేసి బాత్రూం లో తలకిందులుగా బేసిన్ లో బుర్ర వుండేలా వెలాడదేయాలి",favour
మన. వ ళ కు. విలువ తెలువదు. అనుదుకే. ఇంకా. అనగా రీకు లు గా. వున్నారు,against
"విదేశీ ఉగ్రవాదులు కన్నా, ప్రమాదం వీళ్ళు",against
Fine veyyandi 1 lack ....సరిపోతుంది,favour
భారత్ మాతాకీ జై,neutral
వాలా ఫోటో చూపించండి,neutral
ఇలాంటి పనులు chese వాళ్ల chetulu నరికితే మళ్లీ evvaru cheyaru. India lo కూడ సౌదీ punishments ఇవ్వాలి,favour
కాళ్ళు విరగ్గొట్టండి నిందితులుని,favour
వాని గుద్దా అంత పగల్డెగండి మళ్ళీ దేశసంపద మీద ఎవడన్నా ఇలా చేస్తే ఉచాపోయాలి మరా రా ...,favour
దరిద్రులు ఉన్నత కాలం మనం బాగుపడం,favour
చేతులు తీసేయండి వాళ్ళవి...,favour
"మనిషి తన వ్యక్తిత్వం కోల్పోయి మరి శాడిజం పెరిగిపోతోంది, ఏమి సాధించడానికో అర్థం కావటం లేదు.",favour
దాడి జరిపి నింజా కొడుకు లను కొట్టి చంపాలి మీలాంటి కుక్కలను దేశం నుంచి తరిమికొట్టాలి నింజా కొడకలర,favour
చెత్త ముండ నా కొడకల్లారా మీ అమ్మగారు మీ నాన్నగారు సంపాదించార కొడకల్లారా మీ లాంటి లంగ న కొడుకులను కోసి కారం పెట్టాలి,favour
వేసేది ఏదో ఆ చదువురాని సన్నాసి బోడీ గాడి మీద వేస్తే దరిద్రం వదిలేది..,favour
"కొంతమంది కి రాక్షస ఆనందం ఉండిద్ది. సరిగ్గా ఇదే సంఘటన 2016 లో హైదరాబాదు నుండి గుంటూరు వెళ్ళే సమయం లో కొంతమంది చెన్నై express ac బోగీ మీద ఇలాగే రాళ్ళు వేశారు. మంచి గా ఉన్న దానిని నాశనం చేసి సంతోష పడతారు. ఎక్కడైనా అద్దాలు పగల కొట్టడం, కోడిగుడ్ల బండి వెళ్తుంటే గుడ్లు పగల దెంగాటము, హాయిగా నిద్రిస్తున్న కుక్కల మీద రాళ్ళు వేయడం, మున్సిపాలిటీ దోమల పొగ వచ్చిన సమయం లో దుకాణాల మీద రాళ్ళు రువ్వడం, వాహనాల టైర్లు కోయడం గాలి తీయడం , మంచి క్యారెక్టర్ ఉన్న వారి మీద పుకార్లు పుట్టించడం , జనాలు త్రాగే నీటిని, ఆహారాన్ని కలుషితం చేయడం , ఊర్లో వాళ్ళ గడ్డి వాములకి నిప్పు పెట్టడం... ఇలా ఎన్నో ఉన్నాయి.. అన్ని లక్షణాలు ఒకళ్ళ దగ్గరే ఉంటాయని నేను అనడం లేదు..కానీ అన్నిట్లో కామన్ గా ఉన్న ఒకే ఒక లక్షణం...ఏ ప్రయోజనం లేకున్నా కూడా సమాజానికి నష్టం చేసి వారు ఆనందం పొందటం. గుంటూరు భాషలో వీళ్ళని దూల కుత్త యదవలు అని పిలుస్తారు.",favour
ఈ తురక లంజకొడుకులు ఎక్కడికి వెళ్లినా మారరు వీళ్ళు,favour
ఈ దేశద్రోహులను దొరికిన వెంటనే ఎన్కౌంటర్ చేయాలి. జైలులో పెట్టడం అనవసరమైన ఖర్చు..,favour
రాక రాక మంచి రైల్ వేస్తే దానిపై రాళ్లు రువ్వారు పిచిన ...... కొడుకులు వాళ్ళకి వేసే శిక్ష మామూలుగా ఉండొద్దు ఇంకా ఎవరైన చేయాలని ఆలోచన కూడ రావొద్దు అంత కటినంగా ఉండాలి పోలీస్ సార్,favour
ఇలాంటి చెత్త వెధవలకు కఠిన శిక్ష అమలు చేయాలి బేలు కూడా ఇవ్వవద్దు,favour
"సంఘవిద్రోలు, దేశ వితిరేకులు కుట్రలో భాగంగా జరుగుతున్నాయి. దేనిని ఇలాగే వదిలేస్తే హింసకు దారి తీస్తుంది. ఇండియన్ GOVT దోషులను కఠినంగా శిక్షించాలు!",favour
"వాళ్ల ని అండామన్ జైల్ కి పంపాలి, వాడు పాకిస్తాన్ వేదవ అయి ఉంటాడు, భాద్యత లేని తివ్రవాదులు అయి ఉంటారు",favour
వాళ్ళా చేత నష్ట పరిహరం కట్టించాలి,favour
Ellku ఊరి వెయ్యండి,favour
వాళ్లకు కఠినమైన శిక్ష పడాలి లేకపోతే అలానే చేస్తారు,favour
దొరికిన వాళ్ళని అదే ట్రైన్ కింద పండబెట్టి ట్రైన్ వెళితే బాగుంటుంది,favour
ఎవరు రాళ్ళు విసిరారు.... వాళ్ళు ఎవరో తెలుసు... కానీ వాళ్ళు ఎవరో.... అది మాత్రం చెప్పారు.. .,favour
ముందు న్యూస్ కంటే బ్రేకింగ్ న్యూస్ కావాలి టీవీ చానెల్స్ ki,neutral
ఎందుకు రా ఇలా చేస్తారు,favour
రాళ్లు వేయమని చెప్పే పార్టీ వాళ్ళ.. భార్య నీ.. అమ్మ నీ... మీ అమ్మ నీ భార్య నీ... దాని కింద పండపెడిటే దూల teeruddhi.. మీ బతుకులు చెడా... దేశం అభవృద్ధి చెందితే ఆనందించండి(ఎవరైనా బాధ పడితే సారీ),favour
రాలే కదా విసిరింది ఏదో బాంబే వేసినట్టుగా బాధపడుతున్నావ్ రోజుకి రైల్వేలో బోల్డంత ఆదాయం వస్తుంది ఆదాయం ఒక గ్లాసు వేయించుకో లేరు ఏంటి మళ్లీ ఇంకో న్యూస్,against
వేదవలకి క్రమశిక్షణ లేదు ..ఆర్మీ ట్రైనింగ్ తప్పనిసరి చేయాలి...దేశం అంటే భయం భక్తీ వస్తాయి,favour
వద్దు సార్ కాల్చి పార వేయాలి,favour
Japan lo ఇలా bullet trains మీద రాళ్ల దాడి జరుగుతుంద? Switzerland? Germany? USA? UK? మరి India lo ఎందుకు రాళ్లు denguthunnaru? జవాబు అందరికీ తెలుసు కాని cheppeki నోరు రాదు.,favour
"కోతి batch ఉంటారు, పిల్లలకి సరైన బుద్ది పేరెంట్స్, friends parents, relatives, friends, friends బ్రదర్స్ and sisters అందరు బాధ్యత తీసుకోవాలి",favour
ఏం పోయేకాలం రా మీకు. Encounter చెయ్యండి కొడుకుల్ని. వీళ్ళు టెర్రరిస్ట్స్ కంటే ప్రమాదకరమైన వాళ్ళు.,neutral
ఈ ఎదవలకి పాకిస్తాన్లో బిచ్చం ఎత్తుకోవడానికి పంపియాలి అంతే,neutral
ఏమీ చదువు తున్నావో అది అర్థవంతంగా చదువు తల్లి. ధ్వంస మైన గ్లాస్ అద్దాన్ని విశాఖలో మార్చారు.,neutral
ఆ రాళ్లువిసిరిన లంజా కొడుకులకు వందే భారత్ పేరు నచ్చలేదేమో అందుకే రాళ్ల దాడి ఇలాంటి దేశద్రోహులను అండమాన్ జైలుకు పంపి ఒక ఆరు నెలలు చిప్పకూడు తినిపించాలి,favour
పిచ్చి ముండా కొడుకులు. భారత దేశ అభివృద్ధిని చూసి ఓర్చుకోలేకపోతున్నారు. దొరికిన తరువాత కఠినంగా శిక్షించాలి.,favour
ఎన్ని మో..లకు పుట్టారురా.లంజకొడుకులరా.మీరు INDIANS అని చెప్పుకోకండి రా.సిగ్గులేకుండా.ఎంసాదించారురా.మీలాంటి వాళ్లని గు..ల.తుపాకీ పెట్టిఓత్తలీ.,favour
తప్పుచేసిన వాడిని తొక్కి పట్టి నార తీస్తే ఆ బాధ తెలుస్తది వాడికి అది చూచి తర్వాత వాడు భయపడతాడు తప్పు చేయడానికి,favour
