text,stance
హాయ్.అవునా.,neutral
Avunu బ్రదర్ పాపం అద్వానీ ని గారిని కనీసం లెక్క కూడా చేయడు ఈయన పరిపాలన మొత్తం పైన పాటరం లోన లొటారం అన్నట్టు వుంది ఎన్ని ప్రభుత్వం ఆస్తులు ప్రవేట్ పరం చేస్తుండో జనాలకు అర్ధం కావడం లేదు,neutral
మన దేశంలో ప్రధాని కావలంటే టీ అమ్మాలి.,neutral
మోడీ గారి లాంటి నాయకుడు మన దేశం లో పుట్టడం మన దేశ ప్రజల అదృష్టం,neutral
ఛాయా అమ్మిన ఫోటో ఒక్కటి కూడా దొరకలేదా,neutral
ఎనిమిది సంవత్సరాల నుంచి ప్రధాని పదవి లో ఉన్నారు. ఇప్పుటి నుంచి పార్టీ లోని పెద్దలు అనుభవం కలవారికి ప్రధాని పదవి ని ఇవ్వవచ్చు గా. అన్ని పార్టీలు కుటుంబ పాలన అంటారు కదా.వేరే వారికి అవకాశం ఇవ్వవచ్చు గా. ఇప్పుటి కాలంలో కొంతమంది నాయకులు పొగడ్తల తోనే కాలం గడుపుతున్నారు.,neutral
"ఏమి లాభం పేదరికం నుండి వచ్చారు అంటున్నారు కాని పేదల కష్టాలు అల వాటులు రాలేదు బాగా డబ్బు ఉన్న వా రికి ఏది కావాలన్నా చేసే స్తారు రైలు పేద వారు మద్య తరగతి వారికి అవసరమైన ఇ మాత్రం అర కొర గా చేస్తారు , బ్యాంకు కు వేల కోట్లు ఎగనాం పెడితే వారిని ఏమి చేయలేరు, రైతుల వడ్లు కొనడానికి కొద్ది మొత్తం ఖర్చు కు వెను కాడ తారు ,? ఈ పేద కుటుంబం నుండి వచ్చిన ఆయ న గారు ప్రభుత్వం లో 750 మంది పేద రైతులు చని పోతే చూస్తు వుంటారు ? రైతులు అడిగిన మద్దతు ధర హామీని చట్టం చేయరు ? తెలంగాణ రైతులు పండించిన వడ్లు కొన మని కెసిఆర్ డిల్లి లో మీటింగ్ పెట్టి రైతుల తరపున మాట్లా డి ప్రభుత్వం తీరును ప్రశ్నించిన పట్టించు కోరు ? వేసంగి వడ్లు వలన కొద్ది మొత్తం అదనం ఖర్చు ,లక్షల రైతుల కొరకు చేయ లేక పోయారు, రైతు వ్యతి రేకి అనిపించు కున్నా రు ఒక వేల ఆదాని అంభానీలు ఏదైన పని అడిగి వుంటే అది ఇలాగ ఆగేదా ?",neutral
"What about petrol price,daily needs prices , cylinder prices, privatisation.hooo sorry ivanni side track cheyanike eelanti vdos అంతేనా హ హ హ",neutral
మోడీ చిన్నప్పుడు టి అమ్మ లేదు యువకుడిగా ఉన్నప్పుడు ఓ సారి బిజెపి కార్యాలయంలో టీ గ్లాస్ తో ఉన్న ఫోటో పైన ప్రతిపక్షాలు కామెంట్ చేసినప్పుడు దాన్ని అడ్వాంటేజ్ గా తీసుకుని తిప్పికొట్టారు,neutral
"ఇదే కదా, కింది స్థాయి నుండి వచ్చిన వ్యక్తి కి అటు పోట్లు అన్ని తెలుస్థాయి , అదే రాయల్ ఫ్యామిలీ నుండి వచ్చిన వ్యక్తి కి ఏం తెలుస్తుంది! మోడీ ముందు రాహుల్ ఇంకా పాలు తాగే పసిపాప",neutral
"అప్పట్లో tea, coffee అమ్మాడు. ఇప్పుడు రైళ్ళు, విమానాలు అమ్మే స్థాయికి ఎదిగాడు. బాగానే అభివృద్ధి అయ్యాడు. ఇక దేశాన్ని అమ్మే స్టేజ్ కి ఎదుగుతాడేమోనని భయమేస్తుంది.",neutral
"Tea అమ్మి ఏమీ piku prime Minister గా ఉండి. సంపద అంత business man లు దోచుకుంటున్నారు విడి help తో. Family లేదు అంటున్నారు కానీ తమ్ముడు కొడుకు, కూతురు, wife కోసం చాలా ఆస్తులు binami పేరు తో dachukuntunnaru ఈ prime Minister.",neutral
మోడీ చయ్ అమ్మాంగ ఎవరైనా చూసిండ్ల..?,neutral
కారణ జన్నుడు భారత ముద్దు బిడ్డ జై మోదీ,neutral
"ఇప్పుడు మోదీ, బిజెపి నుంచి దేశాన్ని కాపాడుకోవాలి. ఈ టీ అమ్మే వాడే దేశాన్ని అమ్మేస్తూ అవినీతి పరులను దేశం దాటించి అదానీ, అంబానీల సేవకుడు అయ్యి జనాలకు భ్రమలు కల్పిస్తూ ఓటేయించుకొంటూ జనాలు జీవితాలు నాశనం చేసే మోదీ. మతాలు పేరుతో నాటకాలు వేసే పార్టీలు జనాలను తప్పుదారి పట్టిస్తున్నారు.",neutral
ఏదీగినంక ప్రతీఒక్కడు చెప్పేమాటలవే నేను ఆలాంటివి నమ్మను,neutral
శ్రీ నరేంద్ర దామోదర్ దాస్ మోడీ జీ గుడ్ డెప్త్ అనాలసిస్ ఇచ్చి ప్రశాంత్ గారు ముందు తరాలను ఈవిధంగా మలుచుకొని దేశానికీ ఉపయోగపడు యోధుల కార్ఖానాకు బీజలు వేస్తున్నారు గుడ్ గోయింగ్,neutral
"భారత దేశానికీ యిచ్చిన దైవ ప్రసాదం, పుత్రుడు స్ఫూర్తి దాయకం, ఆదర్శ దాయకం జయహో గౌరవ నరేంద్ర మోడీజీ గారి దేశ భక్తి తో కూడిన ప్రజా పరిపాలన విధానం జిందాబాద్, వర్ధిల్లాలి",neutral
"ఇది చాలా గొప్పతనం అనుకుంటున్నావా! ఛాయ్ అమ్మేటడు ప్రధాని అవడం, నీలాంటి వారి యొక్క అవివేకనికి అజ్ఞానికి సమాధానం.. దీనిని గొప్పగా చాటింపు వేసుకొకు...",neutral
నరేంద్ర దాస్ మూర్తి మో డి గార్కి నా హృదయపూరక నమహ్ సుమా ంజ లిజైైభారఠ్ జై హింద్,neutral
"ఇంత గొప్ప వ్యక్తి, ఏపీ విషయం లో ఎందుకు కుచ్చితంగానూ, నీచంగానూ ప్రవర్తించి ప్రజల మన్ననలు పోగొట్టుకున్నాడు...నా స్టేట్ నాశకుడుగా ఎప్పటికీ ఇతన్ని సమర్తించ లేము. అధికారం వచ్చాక ఇతనిలో పెద్దలంటే గౌరవం పోయి కళ్ళు నెత్తికెక్కాయి. సీనియర్ అయిన L K అద్వానీ గారిని, కలవకుండానూ, కనబడకుండానూ చేసేసాడు...",neutral
ఇండియా లో అన్నీ సాధ్యమే,neutral
The great Legend Modi Sir The dynamic Prime Minister of INDIA MODI JI Tnq soo much Anna you explanation very very super Anna జై శ్రీ రామ్,neutral
చదువులకున్నోడు PM. ఐతే దేశం బాగుపడేది... కాని టీ. అమ్మేవాడు దేశాన్ని అమ్మేస్తున్నాడు...,neutral
జై మోదీ,neutral
ప్రజాస్వామ్యం బ్రతికి ఉందనడానికి నిదర్శనం,neutral
చాలా బాగుంది video ఇలాగే అమిత్ షా మరియు అజిత్ దోవల్ గారి గురించి కూడా చెప్పండి.,neutral
"మన తరం లో మోడీ గారి లాంటి గొప్ప నాయకుడు ఉండటం అలంటి నాయకుడి పరిపాలన చూడటం మన అదృష్టం, జై మోడీ జై బీజేపీ",neutral
హిమాలయాలలో నే దేవుడు PM అవమని నిర్ణయించి పంపించాడు..,neutral
"Sri yes Modiji lamti గొప్ప PM never before next after may be యోగి ,",favour
1975.శ్రీ మతి ఇందిరా గాంధీ .అత్యవసర పరిస్థితి విధించారు.తనకు వ్యతిరేకంగా మాట్లాడిన వారందరినీ.జైలు లో వేయించారు.,favour
2024 లో కూడా మోడీ గారు ప్రధాన మంత్రి గా ఉండాలి. 2029 లో యోగి అదిత్యనాధ్ ప్రధాన మంత్రి కావాలి.,favour
గుద్దలో సుడి తిరిగి అఇండు.,favour
అందుకే ఇండియా ఆస్తులు ప్రవైట్ వక్టు లుకీ అప్పజపుతూనూరూ,favour
ఒక సినిమా స్టోరీ విన్నట్టు వుంది జై మోదీ సార్,favour
కాంగ్రెస్ కుక్కలు ఎప్పుడు కుక్కలే .,favour
ఇందిరా గాంధీ ఒక పాతకి.,favour
పచ్చి మోసగాడు నరేంద్ర మోడీ,favour
Jai మోడీ. జై RSS . జై హిందూ రాష్ట్ర.,favour
"ఈ దేశానికి ఖాన్ గ్రెస్, ప్రాంతీయ పార్టీలు, మీడియా చేసినా, చేస్తున్న దేశద్రోహాన్ని కూడా వివరించండి.",favour
19:09 ఎవరు ఆ కొంతమంది...?,favour
యోగి ఆదిత్య నాధ్ గారి గురించి బయో చెయ్యండి సర్ . I think he is the upcoming powerful leer in india.,favour
కారణజన్ముడు,favour
"మనమందరం గౌరవించే త్రివర్ణ జండాను ఈ దేశ జాతీయ జెండాగా వొప్పుకొని RSS, ఒక దేశభక్తి వున్నా సమస్త అంటే ఆశ్చర్యంగా వుంది .",favour
మరి ఇంతగా సహాయం చేసిన lk అద్వానీ గారిని ఎందుకు పటించుకోడం లేదు అన్న మోధి గారు ?,favour
"మోడీ గారు RSS కార్యకర్త కాబట్టి ఆయనకి అన్ని తెలుసు దేశ ద్రోహులు ఎవరు ,దేశ భక్తులు ఎవరు అనేది . జై హింద్ జై భారత్ .",favour
"అందుకే ఆయన జనాలికి, tea, neelu, కూడా, దిక్కు లేని, స్తితి, కి, తీసుకు వెళ్ళారు, యింకొ సారి, vasty, మన, ఖర్మ",favour
uppuleti yesumani గోర్రే బిడ్డడ,favour
"ప్రజాస్వామ్యం, ముసుగులో కాంగ్రెస్, చేసిన రాజరికపు, పరిపాలనను, అధిగమించి చాయ్, అమ్ముకుని బ్రతికిన మనిషి దేశ ప్రధానిగా ఎదిగిన, ఆయన జీవితం మనకు స్ఫూర్తి, మరియు అంబేడ్కర్ గారి రాజ్యాంగం, మనకు దిక్సూచి",favour
Railway lo amukoni brathiku railway కి yemi chesu,favour
3 సంవత్సరాల క్రితం చేసారు కదా అన్న... మళ్ళీ చేసారు... ఏదైతేనేం బాగుంది వీడియో,favour
"భరత మాత ముద్దు బిడ్డ మోడి గారికి శతకోటి వందనాలు శ్రీ నరేంద్రమోడీ గారి జీవిత చరిత్ర అందించినందుకు మీకు జన్మతః కృతజ్ఞుణ్ణి , మీ వీడియోలు ఎప్పుడు నీతి నిజాయితీ గా సమాచారం కరెక్ట్ గా ఇలాగే కొనసాగాలని కోరుకుంటున్నాను భారత్ మాతాకీ జై",favour
హాయ్.సూపర్.,favour
వీడు టీ అమ్మినట్టు ఆధారాలేమైనా ఉన్నాయా ?,favour
మోడీ గొప్పవాడే కని దక్షణాది వాళ్ళని తక్కువగా చూస్తారు,favour
Sir మోడీ గారికి దేశం మీద అంత అపరా మయినా ప్రేమవుంటే మొన్న దక్షిణ భరత కి రైల్వే బడ్జెట్ లో ఎందుకు మనపయిన అంత వివక్షత చూపారు హిందూ అంటే ఉత్తరాది వాళ్లేనా,favour
మొత్తానికి ఈ కాంగ్రెస్ ఒక చెత్త పార్టీ అంటున్నారు,favour
మతం అనేది (అది ఏమతంఅయినా) feఅయేవిషయం.,favour
"మనకు బాగవాను ఇచిన 1 గొప్ప వరం. ఆ వరం ఉపయుగించు కొను భాగ్యం మన ఆలోచన పై ,మనము వేసి ఓటూ పై మన bharth బవట్వ్యం ఉంటాది..",favour
RSS అంటే... 60 వేల శాఖలు 60 లక్షల స్వయం సేవకులు 30 వేల విద్యా మందిరాలు 3 లక్షల మంది ఉపాధ్యాయిలు 50 లక్షల మంది విద్యార్థులు 90 లక్షల మంది BMS కార్మిక సభ్యులు 50 లక్షల మంది ABVP కార్యకర్తలు 10 కోట్ల మంది భాజాపా కార్యకర్తలు 500 ల అనుబంధ సంస్థలు 1 లక్ష మంది మాజీ సైనికుల సంఘం 4 వేల మంది దుర్గావాహిణీలు 70 లక్షల మంది విశ్వహిందూ పరిషత్ సభ్యులు 3 లక్షల మంది భజరంగ్ దళ్ కార్యకర్తలు 16 రాష్ట్రాల్లో ప్రభుత్వాలు 283 మంది పార్లమెంట్ సభ్యులు 1460 మంది MLA లు 13 మంది ముఖ్యమంత్రులు ఒక రాష్ట్రపతి ఒక ఉపరాష్ట్రపతి ఒక ప్రధాన మంత్రి ఇంతే...RSS ఆంటే నమస్తే సదా వచ్చలే మాతృభూమే..,favour
త్వయా హిందూ భూమే సుఖం వర్ధితోహం వందేమాతరం,neutral
భరత మాత ముద్దు బిడ్డ మోడి గారికి శతకోటి వందనాలు,neutral
హాయ్.సూపర్.కామెంట్.,neutral
. . . ఇంకెప్పుడు మారతారో ఈ పిచ్చి జనం . . . !,neutral
ప్రజలను పేదరికంలో కి నెట్టటానికి,neutral
*గోద్రా అల్లర్ల పూర్తి వీడియో చేయండి*,neutral
చరిత్ర ని సృష్టించే leer,neutral
హాయ్.,neutral
చాలా మంచి వీడియో చేశారు అన్న.,neutral
"ప్రపంచం,లో ఇ ప్పుడు ,అగ్ర ధే శాలు గా ,చెప్పుకుంటున్నా ,పాచ్యాత్య దేశాలు , నాగరికత తలియకుండా, అనాగరికంగా, బ్రతుకుతున్న, సమయంలో, కొన్ని వేల సంవత్సరాల కు పూర్వం, భారత దేశం, సకల సంపదలతో కళకళలాడుతూ,విశ్వ నాగరికత తో, విశ్వ గురువు గా వర్థిల్లింది, , కాలం తన పని తాను చేస్తుంది, , శ్రీ నరేంద్ర మోడీ గారి ని , భారత దేశం కు ప్రధాని రూపం లో ఐచ్చి, మరలా భారత దేశం ని విశ్వ గురువు గా నిలబడుతుంది, , భారత ప్రధాని నరేంద్ర మోదీ, , సనాతన ధర్మాన్ని కాపాడటానికి పుట్టిన మరో శివాజి, జై మోడీ జి, జై భారత్",neutral
ధన్యవాదములు అన్న గారు జై హింద్,neutral
అద్భుతః,neutral
Good ఇన్ఫర్మేషన్ sir,neutral
వళ్ళుపులకరించింది,neutral
First time in Bharat's History.... 400 Billion mark దాటినా భారత్ exports go MAKE IN INDIA go జై ఆత్మనిర్భర్ భారత్ జై మోడీ జీ.. జై బీజేపీ..జై భారత్,neutral
Imports ఇంకా ఎక్కువ పెరిగాయి.,neutral
అరేయ్ దద్దోజనం.... దిగుమతులు కూడా ఇంకా దానికంటే విపరీతంగా పెరిగింది రా.... అది కూడా ఎప్పుడూ వ్యతిరేకించే చైనా నుండే రా బాబు... ఎం చదువుకున్నారు రా మీరు,neutral
జై మోడీ,neutral
చక్కగా వివరించారు థాంక్ యు అన్నా,neutral
ధన్యవాదములు మీకు. నా దేవుని గురించి ఎంతో వివరంగా చెప్పినందుకు. అందరికీ షేర్ చేస్తాను.,neutral
భారత దేశ ప్రజలకు తెలిసేలా శివాజీ కొడుకు శంబాజి పేరుతో .శంబాజి ఫైల్స్ అనే MOVIE కూడా ఒకటి రావాలి.ఆయన్ని ఎంత టార్చర్ పెట్టేరో తెలియాలి. ఒకప్పుడు భారత మైండ్ సెట్ ఛానల్స్ లేవు కాబట్టి కాశ్మీర్ సంఘటనలు బైటకి రాలేదు మరి ఇప్పుడు భారత మైండ్ సెట్ ఛానల్స్ వున్నా పశ్చిమ బెంగాల్లో జరిగిన భయానక సంఘటన బయటకు రాలేదు విషయం జనాల్లోకి విస్తృతంగా తీసుకు వెళ్ళలేక పోయారు ఇది ముమ్మాటికీ ఈ మన భారతమైండ్ సెట్ మీడియా ఛానల్స్ పెద్ద ఫెయిల్యూర్. ఇదే భరత్ లో భారత మైండ్ సెట్ ఛానల్స్ లేని పెద్ద దెబ్బ. అసలు మన భారత మైండ్ సెట్ టీవీ ఛానల్స్ ఒక్కటి కూడా ఎందుకు లేదు ది కాశ్మీర్ఫైల్స్ ప్రతిఒక్క భారతీయుడు చూడాల్సిన సినిమా BJP హిందువులచైతన్యం గురించి అంతలా గొంతుచించుకుంటున్నారో తెలిపే సినిమా. ఇది తెలుగు లో కూడా dub అవ్వాలి . ఈ సినిమాలో చూపిచిన సంఘటనలే మొన్నీమధ్యే మన బైన్సా లో.రెండేళ్ల క్రితం ఢిల్లీలో లో జరిగాయి కూడా .కాకపోతే మన సొకాల్డ్ సెక్యులర్ చానల్స్ 2 బైటకు రానివ్వలేదు. ఇలాగే మన స్వతంత్రం మీద కూడా వొక నిజాలు బితపెట్టే సినిమా రావాలి ఒక్కసారి ఆలోచంచండి వుక్రైన్ లాంటి దేశంలోని 5 కోట్ల మంది ప్రజలే ఇంత పెద్ద రష్యా లాంటి దేసేమ్ తో ఇన్ని రోజులు టీనేజర్లు దగ్గరనుంచి అందరూ కలిసి యుద్ధం లో పోరాడుతున్నారు జలన్స్కి లాంటి ఒక్క అధ్యక్షుడి స్పీచ్స్ వల్ల అలాంటిది మనవాళ్ళు ఎంతమంది మొటివేట్ చేసేవాళ్ళు వున్నారు అప్పట్లో ఎంతమంది పొరతాయోధులున్నారు.మనవాళ్ళకసలే తిక్క చచ్చి మరీ వాళ్ళని నరికే రకాలు ఎంతమంది నిజమైన స్వోతంత్ర యోధులున్నారో మనకు అబద్ధాలు చెప్పి కప్పేట్టిన చరిత్రలో అందరి దాకా నిజాలు రావాలి. అసలు స్వోతంత్రం వచ్చింది. బ్రిటిష్ ఆర్మీ పారిపోయింది సుభాష్ చంద్రబోస్ వల్ల అని .ఒక చెంపమీద కొడితే ఇంకో చెంప చూపిచ్చని బైబిల్లో కొటేషన్స్ చెప్పే గాంధీ వల్ల కాదని ఎంతమందికి తెలుసు. ఆయన ఎక్కడ పోయాడో తెలియదు సమాధి కూడా కట్టలేకపోయాం. కానీ ఈ ఆర్టిఫిషల్ స్వోతంత్ర యోధుడికి మాత్రం వందల ఎకరాల్లో సమాధులు..ఎవరు అవునన్న కాదన్న BJP వల్లే నిజాలు బైటకొస్తున్నాయి అన్నది మాత్రం నిజం. భారత్ మతకి జై . ..................................,neutral
టీ అమ్మేది నువ్వు చూసినవా,neutral
India's best లీడర్ మోడీ,neutral
ప్రదానిఐవీడిపీకిందిఏమీలేదుప్రజలసోమ్ముతోవిలాసాలుచేయడంతప్ఫ,neutral
అన్నయ్య కేంద్ర హోంమంత్రి అమిత్ షా గారి గురించి కూడా ఒక వీడియో చేయండి ప్లీజ్,neutral
హాయ్.అవును.,neutral
దేశాన్ని ప్రజలను అమ్ముతున్నారు దోచుకుంటున్నారు (దొంగ బీజేపీ)??? అంబానీ అదని గుజరాత్ కార్పొరేట్ లకు అమ్ముడు పోయిన మోడీ వెదవ???????100%....,neutral
రాంగ్ రూట్లో (స్టోరీ (బ్రో)???,neutral
The ledar modi దేవి పుత్రుడు,neutral
నమో నమో,neutral
ప్రశాంత్ గారు శ్రీ నరేంద్రమోడీ గారి జీవిత చరిత్ర అందించినందుకు మీకు జన్మతః కృతజ్ఞుణ్ణి మీ వీడియోలు ఎప్పుడు నీతి నిజాయితీ గా సమాచారం కరెక్ట్ గా ఇలాగే కొనసాగాలని కోరుకుంటున్నాను భారత్ మాతాకీ జై,neutral
హాయ్.సూపర్.కామెంట్.,neutral
ఎన్నో రోజులకు గతం కళ్ళకు స్పష్ఠంగా కనబడింది. కృతజ్ఞతలు!,neutral
ఏకంగా కాదు బాబు. కష్టపడి వచ్చారు. ఎవరు దమ్ము ఉన్నవాళ్లు లేదు.,neutral
"అందరికీ ఉచిత పథకాలు ఇచ్చే రాష్ట్రానికి , ప్రత్యేక హోదా అవసరమా... నేను ఆంధ్ర వాడినే ... ఫ్రీ ఫ్రీ ఫ్రీ .... అన్ని ఫ్రీ గ ఇచ్చే రాష్ట్రానికి హోదా అవసరం లేదని నా అభిప్రాయం",neutral
తెలుగు లో అనువాదం చేసినందుకు ధన్యవాదాలు సార్,neutral
ఒక భక్తుడు తను దేవుడి లా పూజించే వ్యక్తి గురించి చెప్పిన మాటల వీడియో నే ఇది,neutral
my experiments channel Prot Nageswar Rao Galwan valley video choodu.... Vu yentha yedhavo thelusthhi. చైనా ఏజెంట్ అని నాకు అప్పుడు clearity vachchindhii,neutral
150 కోట్ల జనాభా కి 150 లక్షలు కోట్ల అప్పు ఉంది ఈ టైమ్ శ్రీలంక అవసరమా,neutral
అన్నా ఉచితాలు ఆపితే కదా అన్న,neutral
హాయ్.సూపర్.,neutral
మీరు చెప్పింది అంత బాగుంది కానీ ఇప్పుడు మోడీ గారు అద్వానీ గారికి ఎందుకు మర్యాదగా చూడడం లేదు ప్లీజ్ సమాధానం చెప్పండి,neutral
మీరు చూశారా... గౌరవం ఇవ్వడం లేదు అని...,neutral
"ఆయన రైల్వే స్టేషన్లో చాయ్ అమ్మింది ఎవరూ చూశారో లేదొ కానీ ఇప్పుడు మాత్రం ప్రభుత్వ సంస్థల్ని అమ్ముతుంది చూస్తున్నారు , అమ్మి ఉద్యోగుల జీవితాలు ఎలా తయ్యారు అవుతున్నయో , నిరుగ్యోగం పెరిగి పోతున్న పట్టించు కోకుండ ధరలు అమాంతం పెంచేస్తున్నారు మోడీ లాంటి చెత్త పాలన ఇప్పటి వరకు చేయలేదు చెయ్యరు కూడా పాలన రాని వాళ్లను అదలం ఎక్కిస్తే ఇలానే ఉంటుంది",neutral
"ప్రతి ఒక్కరూ ప్రభుత్వ సంస్థలు ఉండాలి అంటారు కానీ ప్రభుత్వం సర్వీసుల కన్నా ప్రైవేట్ సర్వీసులను(example BSNL, Air India, Government schools, government hospitals, లాంటివి కాకుండా ప్రైవేటు సంస్థలను) ఎక్కువగా ఇష్టపడతారు ఎందుకు బ్రదర్",neutral
ప్రవేట్ పరం చేస్తే వర్క్ ఎక్కువ చేపిస్తున్నారు అని మీ బాధ కథ,neutral
2014 ముందు. 2014 తర్వాత... గుర్తు పెట్టుకోండి,neutral
"(తెలుగును తెలుగులోనే వ్రాద్దాము, ఇతర భాషలను వాటి లిపిలోనే వ్రాద్దాము) ఓం నమఃశివాయ యోగి ఆదిత్యనాథ్,హిమంత్ భిశ్వ శర్మ భారత రక్షణ పరిశోధన అభివృద్ధి సంస్థ చైనా కరోనా జై శ్రీరామ జై జై జై భాజప జై భారత్ లో తయారీ జై తెలుగు తల్లికి జై జవాన్ జై కిసాన్ జైహింద్ వందేమాతరం భారత్ మాతాకీ జై",neutral
మీ వీడియోస్ బాగుంటాయి అన్న.. రెల్వ్ స్టేషన్ టీ అమ్మిన మోడీ ఇప్పుడు రెల్వ్ స్టేషన్ ని BSNL ని LIC అన్నిటినీ అమ్ముతుండు... ప్రభుత్వ విమానయాన సంస్థ లేనిధిగా భారత్ 1ST ఇలా అన్నిటినీ అమ్ముతూ లక్షల కోట్లు వ్యాపారవేత్త లకు మాఫీ చేస్తూ పేదవాడి నెత్తి మీద గుది బాండ అనే రేట్లు పెడుతూ.. క్రూడ్ ఆయిల్ రేటు కాంగ్రెస్ హయాంలో 111 ఉన్న.. 70 కి 80 రూపాయలకు పెట్రోల్ వచ్చింది సన్ ఫ్లోవర్ ఆయిల్ 200 పెట్రోల్ 118 ఇలా అన్నిటికీ రేట్లు పెంచిన వాళ్ళ గురించి తెలుసుకోవటానికి ఏముంది మా దరిద్రం కాకపోతే.. కాంగ్రెస్ వెస్ట్ అయితే BJP ఇంకా చెత్త వెస్ట్ మరి ఇప్పడు..,neutral
"ప్రతి ఒక్కరూ ప్రభుత్వ సంస్థలు ఉండాలి అంటారు కానీ ప్రభుత్వం సర్వీసుల కన్నా ప్రైవేట్ సర్వీసులను(example BSNL, Air India, Government schools, government hospitals, లాంటివి కాకుండా ప్రైవేటు సంస్థలను) ఎక్కువగా ఇష్టపడతారు ఎందుకు బ్రదర్",neutral
అవును.... ప్రపంచ పరిస్థితి చూడు... ఇక్కడ ఒక్కటే చూడకు...,neutral
ASHWIN KUMAR మనం కట్టే టాక్స్ లు వాళ్ళ జీతలకి పోవాలి... వాళ్ళు AC లలో ఉండాలి... పని చేస్తేనే కదా.,neutral
Air india గురించి తెలిసి కూడా ఇంకా ప్రభుత్వమే నడపాలని సపోర్ట్ చేస్తున్నారు అంటే సాహసం అనే చెప్పాలి రైల్వే స్టేషన్లు అభివృద్ధి చెంది మౌలిక సదుపాయాలు వస్తుంటే ఎందుకు బాధ పడాలి BSNL ni అమ్మినట్టు వార్తలు ఎక్కడ వినలేదు నేను,neutral
ఇది 2019ఎలక్షన్స్ టైంలో రిలీజ్ చేసిన విడియో మళ్ళీ రీ రిలీజ్ చేశారు ప్రశాంత్ గారు...,neutral
నవీన్ (Proud to be Hindu) Hindu word use chesukovam kaakunda konchem sanathana dharmam ante ento thelusuko first. Neeku reference kavalante chaganti gari pravachanalu vini kasta telusukoni paatinchu.,neutral
Vijayachander Peddi ఓరి తెలుగు రాష్ట్రాల్లో బీజేపీ లేదు రా పుల్కా,neutral
హిందూ సంస్కృతి పరిరక్షణ కోసం చట్టాలు తీసుకురావాలి మరక అధిక జనాభా అయితే బలి అవుతుంది హిందువులు పరమత సహనం ఎందుకు వుండదు మరక కి చై నా తరహా చికిత్స చేయాలి,neutral
Just Sec శ్రీలంక ఇండియా లో కలుస్తుంది అప్పులు తీర్చిన నాంథ వరకూ ఉంటుంది అ తరవాత ఇండియా లో బాంబులు మోత అవసరమా,neutral
"అమ్మాయి అందాన్ని గిచ్చి గిల్లి అనుభవించాలి ,కారును కూడా అలానే చేయాలి , ఊరికే కూర్చోంటే ఇంట్లో సోఫాలో కూర్చున్న దానికి తేడా ఉండదు",neutral
దేశం ఇప్పుడు మంచి దమ్ము ఉన్న నాయకుడి చేతి లో ఉంది మనం భయపడేది ఏమి లేదు... ఒక చిన్న ఓటు వేసి అతని చేతుల్లో దేశాన్ని పెట్టడం తప్ప...,neutral
మోడీ నీ car లో పెట్టి train engine తో ఢీ కొట్టి చూస్తే తెలుస్తుంది దాని quality.,neutral
"నా .... మొ... లో కారు.. మీడియా కి నిరుద్యోగుల ఉద్యోగాలు సమస్యలు పట్టవు , రైతుల సమస్యలు పట్టవు అభివృద్ధి మీద కథనాలు ఉండవు అయితే సెలబ్రిటీల ట్వీట్లు , సినిమాలు కార్లు వెనక లేదా వీళ్ళ వెనక",neutral
ఆహా ! ఇది కదా దేశ అభివృద్ధి అంటే మహీంద్రా స్కార్పియో నుండి మెర్సడస్ బెంజ్ మేబాక్ వరకు.....,neutral
ఏ కరైతే ఎవరికి,neutral
ఇంకా 2 సంవత్సరాలు చాలు,neutral
మేక్ ఇన్ ఇండియా సృష్టికర్త స్వదేశీ ప్రధానికి విలాసవంత విదేశీ కారు. నేతి బీరకాయలో నెయ్యి స్వదేశీ విధానంలో విదేశీ ఆచరణ అంతా ఒక్కటే..... కాదంటారా...!,neutral
ఎందుకు రాజకీయనాయకుల కోసం కోట్ల కోట్లు ఇస్తారే... మరి రైతు కి ఏమి లేదు..... అదే నువు ఒక్కక్క రైతు కి 5లాక్స్ ఇవ్వు... అందులో న్యాయం ఉంటది..... కార్లు ఫ్లైట్స్ కొనడం దండగ,neutral
Kontha mandi burra లేని erri pukulaku Oka చిన్న మాట...... 12cr petti ఆ car ni modi konamani cheppaledu PM ప్రొటెక్షన్ ki సపరేట్ ga oka Deportment unti.... PM ni Every second సేఫ్టీ ga chusukodame valla పని.... Ee Deportment PM ki అవసరం ayena annitini 3yrs ki okasari change chesthi....ante new వెర్షన్ updale laga.... Poina సారి upte cheyyaledu అందుకే ఈ సారి High సెక్యూరిటీ car ni కొన్నారు.... Edi Deportment valle కొన్నారు Modi Konamani cheppu....,neutral
"ప్రజల సొమ్ము తో సోకులు... అదే ప్రజలకు ‘ఆత్మనిర్భర్ ‘,అని నీతులు కళ్ళజోడు. Police Shoes lee cooper Mobile. iPhone 13 Dress. Designer Sabyasachi Pen. Parker Watch. TISSOT /Apple Convoy. BMW - Mercedes Maybach నీతులు. శ్రీరంగ",neutral
వాడికి ఏమి పోయేయింది 12 కోట్లు ప్రజలకి ఇవ్వరా కొంత పేదరికO పోతుంది కర్మ రా బాబు,neutral
శుభం,neutral
కార్పొరేటర్ ప్రజల సొమ్ము తో కొని తిరిగితే అది తప్పే. ఇది ప్రజా సొమ్ము ... .,favour
చంపేస్తారని భయం తో ఇలా safty కార్ కొన్నట్టున్నాడు,favour
